x,y
1262.372009,3.407926853
1894.920304,3.731459129
2282.756029,3.972407653
2823.958345,4.482995605
1259.196849,4.380014058
0,4.116301032
-0.001201829761,3.058218659
-0.001238747976,2.986797151
-0.00107522245,2.986796636
-0.0001645482254,2.986796402
0.0004037976967,2.986796314
0.0005494156458,2.986796298
55.28198366,2.986796794
414.9545903,3.0984366
883.281679,3.26527378
1262.372009,3.407926853
